image_id,card,image_path,mask_path,source_image_id,reference_index,augmentation_index
augmented_card_26433,g_4,training_data\augmented_data\card_images\augmented_card_26433.jpg,training_data\augmented_data\card_masks\augmented_card_26433.png,ref_L1000766_card_11,23,433
augmented_card_26434,g_4,training_data\augmented_data\card_images\augmented_card_26434.jpg,training_data\augmented_data\card_masks\augmented_card_26434.png,ref_L1000766_card_11,23,434
augmented_card_26435,g_4,training_data\augmented_data\card_images\augmented_card_26435.jpg,training_data\augmented_data\card_masks\augmented_card_26435.png,ref_L1000766_card_11,23,435
augmented_card_26436,g_4,training_data\augmented_data\card_images\augmented_card_26436.jpg,training_data\augmented_data\card_masks\augmented_card_26436.png,ref_L1000766_card_11,23,436
augmented_card_26437,g_4,training_data\augmented_data\card_images\augmented_card_26437.jpg,training_data\augmented_data\card_masks\augmented_card_26437.png,ref_L1000766_card_11,23,437
augmented_card_26438,g_4,training_data\augmented_data\card_images\augmented_card_26438.jpg,training_data\augmented_data\card_masks\augmented_card_26438.png,ref_L1000766_card_11,23,438
augmented_card_26439,g_4,training_data\augmented_data\card_images\augmented_card_26439.jpg,training_data\augmented_data\card_masks\augmented_card_26439.png,ref_L1000766_card_11,23,439
augmented_card_26440,g_4,training_data\augmented_data\card_images\augmented_card_26440.jpg,training_data\augmented_data\card_masks\augmented_card_26440.png,ref_L1000766_card_11,23,440
augmented_card_26441,g_4,training_data\augmented_data\card_images\augmented_card_26441.jpg,training_data\augmented_data\card_masks\augmented_card_26441.png,ref_L1000766_card_11,23,441
augmented_card_26442,g_4,training_data\augmented_data\card_images\augmented_card_26442.jpg,training_data\augmented_data\card_masks\augmented_card_26442.png,ref_L1000766_card_11,23,442
augmented_card_26443,g_4,training_data\augmented_data\card_images\augmented_card_26443.jpg,training_data\augmented_data\card_masks\augmented_card_26443.png,ref_L1000766_card_11,23,443
augmented_card_26444,g_4,training_data\augmented_data\card_images\augmented_card_26444.jpg,training_data\augmented_data\card_masks\augmented_card_26444.png,ref_L1000766_card_11,23,444
augmented_card_26445,g_4,training_data\augmented_data\card_images\augmented_card_26445.jpg,training_data\augmented_data\card_masks\augmented_card_26445.png,ref_L1000766_card_11,23,445
augmented_card_26446,g_4,training_data\augmented_data\card_images\augmented_card_26446.jpg,training_data\augmented_data\card_masks\augmented_card_26446.png,ref_L1000766_card_11,23,446
augmented_card_26447,g_4,training_data\augmented_data\card_images\augmented_card_26447.jpg,training_data\augmented_data\card_masks\augmented_card_26447.png,ref_L1000766_card_11,23,447
augmented_card_26448,g_4,training_data\augmented_data\card_images\augmented_card_26448.jpg,training_data\augmented_data\card_masks\augmented_card_26448.png,ref_L1000766_card_11,23,448
augmented_card_26449,g_4,training_data\augmented_data\card_images\augmented_card_26449.jpg,training_data\augmented_data\card_masks\augmented_card_26449.png,ref_L1000766_card_11,23,449
augmented_card_26450,g_4,training_data\augmented_data\card_images\augmented_card_26450.jpg,training_data\augmented_data\card_masks\augmented_card_26450.png,ref_L1000766_card_11,23,450
augmented_card_26451,g_4,training_data\augmented_data\card_images\augmented_card_26451.jpg,training_data\augmented_data\card_masks\augmented_card_26451.png,ref_L1000766_card_11,23,451
augmented_card_26452,g_4,training_data\augmented_data\card_images\augmented_card_26452.jpg,training_data\augmented_data\card_masks\augmented_card_26452.png,ref_L1000766_card_11,23,452
augmented_card_26453,g_4,training_data\augmented_data\card_images\augmented_card_26453.jpg,training_data\augmented_data\card_masks\augmented_card_26453.png,ref_L1000766_card_11,23,453
augmented_card_26454,g_4,training_data\augmented_data\card_images\augmented_card_26454.jpg,training_data\augmented_data\card_masks\augmented_card_26454.png,ref_L1000766_card_11,23,454
augmented_card_26455,g_4,training_data\augmented_data\card_images\augmented_card_26455.jpg,training_data\augmented_data\card_masks\augmented_card_26455.png,ref_L1000766_card_11,23,455
augmented_card_26456,g_4,training_data\augmented_data\card_images\augmented_card_26456.jpg,training_data\augmented_data\card_masks\augmented_card_26456.png,ref_L1000766_card_11,23,456
augmented_card_26457,g_4,training_data\augmented_data\card_images\augmented_card_26457.jpg,training_data\augmented_data\card_masks\augmented_card_26457.png,ref_L1000766_card_11,23,457
augmented_card_26458,g_4,training_data\augmented_data\card_images\augmented_card_26458.jpg,training_data\augmented_data\card_masks\augmented_card_26458.png,ref_L1000766_card_11,23,458
augmented_card_26459,g_4,training_data\augmented_data\card_images\augmented_card_26459.jpg,training_data\augmented_data\card_masks\augmented_card_26459.png,ref_L1000766_card_11,23,459
augmented_card_26460,g_4,training_data\augmented_data\card_images\augmented_card_26460.jpg,training_data\augmented_data\card_masks\augmented_card_26460.png,ref_L1000766_card_11,23,460
augmented_card_26461,g_4,training_data\augmented_data\card_images\augmented_card_26461.jpg,training_data\augmented_data\card_masks\augmented_card_26461.png,ref_L1000766_card_11,23,461
augmented_card_26462,g_4,training_data\augmented_data\card_images\augmented_card_26462.jpg,training_data\augmented_data\card_masks\augmented_card_26462.png,ref_L1000766_card_11,23,462
augmented_card_26463,g_4,training_data\augmented_data\card_images\augmented_card_26463.jpg,training_data\augmented_data\card_masks\augmented_card_26463.png,ref_L1000766_card_11,23,463
augmented_card_26464,g_4,training_data\augmented_data\card_images\augmented_card_26464.jpg,training_data\augmented_data\card_masks\augmented_card_26464.png,ref_L1000766_card_11,23,464
augmented_card_26465,g_4,training_data\augmented_data\card_images\augmented_card_26465.jpg,training_data\augmented_data\card_masks\augmented_card_26465.png,ref_L1000766_card_11,23,465
augmented_card_26466,g_4,training_data\augmented_data\card_images\augmented_card_26466.jpg,training_data\augmented_data\card_masks\augmented_card_26466.png,ref_L1000766_card_11,23,466
augmented_card_26467,g_4,training_data\augmented_data\card_images\augmented_card_26467.jpg,training_data\augmented_data\card_masks\augmented_card_26467.png,ref_L1000766_card_11,23,467
augmented_card_26468,g_4,training_data\augmented_data\card_images\augmented_card_26468.jpg,training_data\augmented_data\card_masks\augmented_card_26468.png,ref_L1000766_card_11,23,468
augmented_card_26469,g_4,training_data\augmented_data\card_images\augmented_card_26469.jpg,training_data\augmented_data\card_masks\augmented_card_26469.png,ref_L1000766_card_11,23,469
augmented_card_26470,g_4,training_data\augmented_data\card_images\augmented_card_26470.jpg,training_data\augmented_data\card_masks\augmented_card_26470.png,ref_L1000766_card_11,23,470
augmented_card_26471,g_4,training_data\augmented_data\card_images\augmented_card_26471.jpg,training_data\augmented_data\card_masks\augmented_card_26471.png,ref_L1000766_card_11,23,471
augmented_card_26472,g_4,training_data\augmented_data\card_images\augmented_card_26472.jpg,training_data\augmented_data\card_masks\augmented_card_26472.png,ref_L1000766_card_11,23,472
augmented_card_26473,g_4,training_data\augmented_data\card_images\augmented_card_26473.jpg,training_data\augmented_data\card_masks\augmented_card_26473.png,ref_L1000766_card_11,23,473
augmented_card_26474,g_4,training_data\augmented_data\card_images\augmented_card_26474.jpg,training_data\augmented_data\card_masks\augmented_card_26474.png,ref_L1000766_card_11,23,474
augmented_card_26475,g_4,training_data\augmented_data\card_images\augmented_card_26475.jpg,training_data\augmented_data\card_masks\augmented_card_26475.png,ref_L1000766_card_11,23,475
augmented_card_26476,g_4,training_data\augmented_data\card_images\augmented_card_26476.jpg,training_data\augmented_data\card_masks\augmented_card_26476.png,ref_L1000766_card_11,23,476
augmented_card_26477,g_4,training_data\augmented_data\card_images\augmented_card_26477.jpg,training_data\augmented_data\card_masks\augmented_card_26477.png,ref_L1000766_card_11,23,477
augmented_card_26478,g_4,training_data\augmented_data\card_images\augmented_card_26478.jpg,training_data\augmented_data\card_masks\augmented_card_26478.png,ref_L1000766_card_11,23,478
augmented_card_26479,g_4,training_data\augmented_data\card_images\augmented_card_26479.jpg,training_data\augmented_data\card_masks\augmented_card_26479.png,ref_L1000766_card_11,23,479
augmented_card_26480,g_4,training_data\augmented_data\card_images\augmented_card_26480.jpg,training_data\augmented_data\card_masks\augmented_card_26480.png,ref_L1000766_card_11,23,480
augmented_card_26481,g_4,training_data\augmented_data\card_images\augmented_card_26481.jpg,training_data\augmented_data\card_masks\augmented_card_26481.png,ref_L1000766_card_11,23,481
augmented_card_26482,g_4,training_data\augmented_data\card_images\augmented_card_26482.jpg,training_data\augmented_data\card_masks\augmented_card_26482.png,ref_L1000766_card_11,23,482
augmented_card_26483,g_4,training_data\augmented_data\card_images\augmented_card_26483.jpg,training_data\augmented_data\card_masks\augmented_card_26483.png,ref_L1000766_card_11,23,483
augmented_card_26484,g_4,training_data\augmented_data\card_images\augmented_card_26484.jpg,training_data\augmented_data\card_masks\augmented_card_26484.png,ref_L1000766_card_11,23,484
augmented_card_26485,g_4,training_data\augmented_data\card_images\augmented_card_26485.jpg,training_data\augmented_data\card_masks\augmented_card_26485.png,ref_L1000766_card_11,23,485
augmented_card_26486,g_4,training_data\augmented_data\card_images\augmented_card_26486.jpg,training_data\augmented_data\card_masks\augmented_card_26486.png,ref_L1000766_card_11,23,486
augmented_card_26487,g_4,training_data\augmented_data\card_images\augmented_card_26487.jpg,training_data\augmented_data\card_masks\augmented_card_26487.png,ref_L1000766_card_11,23,487
augmented_card_26488,g_4,training_data\augmented_data\card_images\augmented_card_26488.jpg,training_data\augmented_data\card_masks\augmented_card_26488.png,ref_L1000766_card_11,23,488
augmented_card_26489,g_4,training_data\augmented_data\card_images\augmented_card_26489.jpg,training_data\augmented_data\card_masks\augmented_card_26489.png,ref_L1000766_card_11,23,489
augmented_card_26490,g_4,training_data\augmented_data\card_images\augmented_card_26490.jpg,training_data\augmented_data\card_masks\augmented_card_26490.png,ref_L1000766_card_11,23,490
augmented_card_26491,g_4,training_data\augmented_data\card_images\augmented_card_26491.jpg,training_data\augmented_data\card_masks\augmented_card_26491.png,ref_L1000766_card_11,23,491
augmented_card_26492,g_4,training_data\augmented_data\card_images\augmented_card_26492.jpg,training_data\augmented_data\card_masks\augmented_card_26492.png,ref_L1000766_card_11,23,492
augmented_card_26493,g_4,training_data\augmented_data\card_images\augmented_card_26493.jpg,training_data\augmented_data\card_masks\augmented_card_26493.png,ref_L1000766_card_11,23,493
augmented_card_26494,g_4,training_data\augmented_data\card_images\augmented_card_26494.jpg,training_data\augmented_data\card_masks\augmented_card_26494.png,ref_L1000766_card_11,23,494
augmented_card_26495,g_4,training_data\augmented_data\card_images\augmented_card_26495.jpg,training_data\augmented_data\card_masks\augmented_card_26495.png,ref_L1000766_card_11,23,495
augmented_card_26496,g_4,training_data\augmented_data\card_images\augmented_card_26496.jpg,training_data\augmented_data\card_masks\augmented_card_26496.png,ref_L1000766_card_11,23,496
augmented_card_26497,g_4,training_data\augmented_data\card_images\augmented_card_26497.jpg,training_data\augmented_data\card_masks\augmented_card_26497.png,ref_L1000766_card_11,23,497
augmented_card_26498,g_4,training_data\augmented_data\card_images\augmented_card_26498.jpg,training_data\augmented_data\card_masks\augmented_card_26498.png,ref_L1000766_card_11,23,498
augmented_card_26499,g_4,training_data\augmented_data\card_images\augmented_card_26499.jpg,training_data\augmented_data\card_masks\augmented_card_26499.png,ref_L1000766_card_11,23,499
augmented_card_26500,g_4,training_data\augmented_data\card_images\augmented_card_26500.jpg,training_data\augmented_data\card_masks\augmented_card_26500.png,ref_L1000766_card_11,23,500
augmented_card_26501,g_4,training_data\augmented_data\card_images\augmented_card_26501.jpg,training_data\augmented_data\card_masks\augmented_card_26501.png,ref_L1000766_card_11,23,501
augmented_card_26502,g_4,training_data\augmented_data\card_images\augmented_card_26502.jpg,training_data\augmented_data\card_masks\augmented_card_26502.png,ref_L1000766_card_11,23,502
augmented_card_26503,g_4,training_data\augmented_data\card_images\augmented_card_26503.jpg,training_data\augmented_data\card_masks\augmented_card_26503.png,ref_L1000766_card_11,23,503
augmented_card_26504,g_4,training_data\augmented_data\card_images\augmented_card_26504.jpg,training_data\augmented_data\card_masks\augmented_card_26504.png,ref_L1000766_card_11,23,504
augmented_card_26505,g_4,training_data\augmented_data\card_images\augmented_card_26505.jpg,training_data\augmented_data\card_masks\augmented_card_26505.png,ref_L1000766_card_11,23,505
augmented_card_26506,g_4,training_data\augmented_data\card_images\augmented_card_26506.jpg,training_data\augmented_data\card_masks\augmented_card_26506.png,ref_L1000766_card_11,23,506
augmented_card_26507,g_4,training_data\augmented_data\card_images\augmented_card_26507.jpg,training_data\augmented_data\card_masks\augmented_card_26507.png,ref_L1000766_card_11,23,507
