image_id,card,mask_path
aug_11358,b_5,project/training_data/training_masks/augmented_cards/aug_11358.png
aug_11359,g_5,project/training_data/training_masks/augmented_cards/aug_11359.png
aug_11360,y_4,project/training_data/training_masks/augmented_cards/aug_11360.png
aug_11361,r_4,project/training_data/training_masks/augmented_cards/aug_11361.png
aug_11362,b_4,project/training_data/training_masks/augmented_cards/aug_11362.png
aug_11363,g_4,project/training_data/training_masks/augmented_cards/aug_11363.png
aug_11364,draw_4,project/training_data/training_masks/augmented_cards/aug_11364.png
aug_11365,y_9,project/training_data/training_masks/augmented_cards/aug_11365.png
aug_11366,r_9,project/training_data/training_masks/augmented_cards/aug_11366.png
aug_11367,b_9,project/training_data/training_masks/augmented_cards/aug_11367.png
aug_11368,g_9,project/training_data/training_masks/augmented_cards/aug_11368.png
aug_11369,y_8,project/training_data/training_masks/augmented_cards/aug_11369.png
aug_11370,r_8,project/training_data/training_masks/augmented_cards/aug_11370.png
aug_11371,b_8,project/training_data/training_masks/augmented_cards/aug_11371.png
aug_11372,g_8,project/training_data/training_masks/augmented_cards/aug_11372.png
aug_11373,wild,project/training_data/training_masks/augmented_cards/aug_11373.png
aug_11374,y_7,project/training_data/training_masks/augmented_cards/aug_11374.png
aug_11375,r_7,project/training_data/training_masks/augmented_cards/aug_11375.png
aug_11376,b_7,project/training_data/training_masks/augmented_cards/aug_11376.png
aug_11377,g_7,project/training_data/training_masks/augmented_cards/aug_11377.png
aug_11378,y_reverse,project/training_data/training_masks/augmented_cards/aug_11378.png
aug_11379,r_reverse,project/training_data/training_masks/augmented_cards/aug_11379.png
aug_11380,b_reverse,project/training_data/training_masks/augmented_cards/aug_11380.png
aug_11381,g_reverse,project/training_data/training_masks/augmented_cards/aug_11381.png
aug_11382,y_skip,project/training_data/training_masks/augmented_cards/aug_11382.png
aug_11383,r_skip,project/training_data/training_masks/augmented_cards/aug_11383.png
aug_11384,b_skip,project/training_data/training_masks/augmented_cards/aug_11384.png
aug_11385,g_skip,project/training_data/training_masks/augmented_cards/aug_11385.png
aug_11386,y_draw_2,project/training_data/training_masks/augmented_cards/aug_11386.png
aug_11387,r_draw_2,project/training_data/training_masks/augmented_cards/aug_11387.png
aug_11388,b_draw_2,project/training_data/training_masks/augmented_cards/aug_11388.png
aug_11389,g_draw_2,project/training_data/training_masks/augmented_cards/aug_11389.png
aug_11390,y_0,project/training_data/training_masks/augmented_cards/aug_11390.png
aug_11391,r_0,project/training_data/training_masks/augmented_cards/aug_11391.png
aug_11392,b_0,project/training_data/training_masks/augmented_cards/aug_11392.png
aug_11393,g_0,project/training_data/training_masks/augmented_cards/aug_11393.png
aug_11394,y_3,project/training_data/training_masks/augmented_cards/aug_11394.png
aug_11395,r_3,project/training_data/training_masks/augmented_cards/aug_11395.png
aug_11396,b_3,project/training_data/training_masks/augmented_cards/aug_11396.png
aug_11397,g_3,project/training_data/training_masks/augmented_cards/aug_11397.png
aug_11398,y_2,project/training_data/training_masks/augmented_cards/aug_11398.png
aug_11399,r_2,project/training_data/training_masks/augmented_cards/aug_11399.png
aug_11400,b_2,project/training_data/training_masks/augmented_cards/aug_11400.png
aug_11401,g_2,project/training_data/training_masks/augmented_cards/aug_11401.png
aug_11402,y_1,project/training_data/training_masks/augmented_cards/aug_11402.png
aug_11403,r_1,project/training_data/training_masks/augmented_cards/aug_11403.png
aug_11404,b_1,project/training_data/training_masks/augmented_cards/aug_11404.png
aug_11405,g_1,project/training_data/training_masks/augmented_cards/aug_11405.png
aug_11406,y_6,project/training_data/training_masks/augmented_cards/aug_11406.png
aug_11407,r_6,project/training_data/training_masks/augmented_cards/aug_11407.png
aug_11408,b_6,project/training_data/training_masks/augmented_cards/aug_11408.png
aug_11409,g_6,project/training_data/training_masks/augmented_cards/aug_11409.png
aug_11410,y_5,project/training_data/training_masks/augmented_cards/aug_11410.png
aug_11411,r_5,project/training_data/training_masks/augmented_cards/aug_11411.png
aug_11412,b_5,project/training_data/training_masks/augmented_cards/aug_11412.png
aug_11413,g_5,project/training_data/training_masks/augmented_cards/aug_11413.png
aug_11414,y_4,project/training_data/training_masks/augmented_cards/aug_11414.png
aug_11415,r_4,project/training_data/training_masks/augmented_cards/aug_11415.png
aug_11416,b_4,project/training_data/training_masks/augmented_cards/aug_11416.png
aug_11417,g_4,project/training_data/training_masks/augmented_cards/aug_11417.png
aug_11418,draw_4,project/training_data/training_masks/augmented_cards/aug_11418.png
aug_11419,y_9,project/training_data/training_masks/augmented_cards/aug_11419.png
aug_11420,r_9,project/training_data/training_masks/augmented_cards/aug_11420.png
aug_11421,b_9,project/training_data/training_masks/augmented_cards/aug_11421.png
aug_11422,g_9,project/training_data/training_masks/augmented_cards/aug_11422.png
aug_11423,y_8,project/training_data/training_masks/augmented_cards/aug_11423.png
aug_11424,r_8,project/training_data/training_masks/augmented_cards/aug_11424.png
aug_11425,b_8,project/training_data/training_masks/augmented_cards/aug_11425.png
aug_11426,g_8,project/training_data/training_masks/augmented_cards/aug_11426.png
aug_11427,wild,project/training_data/training_masks/augmented_cards/aug_11427.png
aug_11428,y_7,project/training_data/training_masks/augmented_cards/aug_11428.png
aug_11429,r_7,project/training_data/training_masks/augmented_cards/aug_11429.png
aug_11430,b_7,project/training_data/training_masks/augmented_cards/aug_11430.png
aug_11431,g_7,project/training_data/training_masks/augmented_cards/aug_11431.png
aug_11432,y_reverse,project/training_data/training_masks/augmented_cards/aug_11432.png
aug_11433,r_reverse,project/training_data/training_masks/augmented_cards/aug_11433.png
aug_11434,b_reverse,project/training_data/training_masks/augmented_cards/aug_11434.png
aug_11435,g_reverse,project/training_data/training_masks/augmented_cards/aug_11435.png
aug_11436,y_skip,project/training_data/training_masks/augmented_cards/aug_11436.png
aug_11437,r_skip,project/training_data/training_masks/augmented_cards/aug_11437.png
aug_11438,b_skip,project/training_data/training_masks/augmented_cards/aug_11438.png
aug_11439,g_skip,project/training_data/training_masks/augmented_cards/aug_11439.png
aug_11440,y_draw_2,project/training_data/training_masks/augmented_cards/aug_11440.png
aug_11441,r_draw_2,project/training_data/training_masks/augmented_cards/aug_11441.png
aug_11442,b_draw_2,project/training_data/training_masks/augmented_cards/aug_11442.png
aug_11443,g_draw_2,project/training_data/training_masks/augmented_cards/aug_11443.png
aug_11444,y_0,project/training_data/training_masks/augmented_cards/aug_11444.png
aug_11445,r_0,project/training_data/training_masks/augmented_cards/aug_11445.png
aug_11446,b_0,project/training_data/training_masks/augmented_cards/aug_11446.png
aug_11447,g_0,project/training_data/training_masks/augmented_cards/aug_11447.png
aug_11448,y_3,project/training_data/training_masks/augmented_cards/aug_11448.png
aug_11449,r_3,project/training_data/training_masks/augmented_cards/aug_11449.png
aug_11450,b_3,project/training_data/training_masks/augmented_cards/aug_11450.png
aug_11451,g_3,project/training_data/training_masks/augmented_cards/aug_11451.png
aug_11452,y_2,project/training_data/training_masks/augmented_cards/aug_11452.png
aug_11453,r_2,project/training_data/training_masks/augmented_cards/aug_11453.png
aug_11454,b_2,project/training_data/training_masks/augmented_cards/aug_11454.png
aug_11455,g_2,project/training_data/training_masks/augmented_cards/aug_11455.png
aug_11456,y_1,project/training_data/training_masks/augmented_cards/aug_11456.png
aug_11457,r_1,project/training_data/training_masks/augmented_cards/aug_11457.png
aug_11458,b_1,project/training_data/training_masks/augmented_cards/aug_11458.png
aug_11459,g_1,project/training_data/training_masks/augmented_cards/aug_11459.png
aug_11460,y_6,project/training_data/training_masks/augmented_cards/aug_11460.png
aug_11461,r_6,project/training_data/training_masks/augmented_cards/aug_11461.png
aug_11462,b_6,project/training_data/training_masks/augmented_cards/aug_11462.png
aug_11463,g_6,project/training_data/training_masks/augmented_cards/aug_11463.png
aug_11464,y_5,project/training_data/training_masks/augmented_cards/aug_11464.png
aug_11465,r_5,project/training_data/training_masks/augmented_cards/aug_11465.png
aug_11466,b_5,project/training_data/training_masks/augmented_cards/aug_11466.png
aug_11467,g_5,project/training_data/training_masks/augmented_cards/aug_11467.png
aug_11468,y_4,project/training_data/training_masks/augmented_cards/aug_11468.png
aug_11469,r_4,project/training_data/training_masks/augmented_cards/aug_11469.png
aug_11470,b_4,project/training_data/training_masks/augmented_cards/aug_11470.png
aug_11471,g_4,project/training_data/training_masks/augmented_cards/aug_11471.png
aug_11472,draw_4,project/training_data/training_masks/augmented_cards/aug_11472.png
aug_11473,y_9,project/training_data/training_masks/augmented_cards/aug_11473.png
aug_11474,r_9,project/training_data/training_masks/augmented_cards/aug_11474.png
aug_11475,b_9,project/training_data/training_masks/augmented_cards/aug_11475.png
aug_11476,g_9,project/training_data/training_masks/augmented_cards/aug_11476.png
aug_11477,y_8,project/training_data/training_masks/augmented_cards/aug_11477.png
aug_11478,r_8,project/training_data/training_masks/augmented_cards/aug_11478.png
aug_11479,b_8,project/training_data/training_masks/augmented_cards/aug_11479.png
aug_11480,g_8,project/training_data/training_masks/augmented_cards/aug_11480.png
aug_11481,wild,project/training_data/training_masks/augmented_cards/aug_11481.png
aug_11482,y_7,project/training_data/training_masks/augmented_cards/aug_11482.png
aug_11483,r_7,project/training_data/training_masks/augmented_cards/aug_11483.png
aug_11484,b_7,project/training_data/training_masks/augmented_cards/aug_11484.png
aug_11485,g_7,project/training_data/training_masks/augmented_cards/aug_11485.png
aug_11486,y_reverse,project/training_data/training_masks/augmented_cards/aug_11486.png
aug_11487,r_reverse,project/training_data/training_masks/augmented_cards/aug_11487.png
aug_11488,b_reverse,project/training_data/training_masks/augmented_cards/aug_11488.png
aug_11489,g_reverse,project/training_data/training_masks/augmented_cards/aug_11489.png
aug_11490,y_skip,project/training_data/training_masks/augmented_cards/aug_11490.png
aug_11491,r_skip,project/training_data/training_masks/augmented_cards/aug_11491.png
aug_11492,b_skip,project/training_data/training_masks/augmented_cards/aug_11492.png
aug_11493,g_skip,project/training_data/training_masks/augmented_cards/aug_11493.png
aug_11494,y_draw_2,project/training_data/training_masks/augmented_cards/aug_11494.png
aug_11495,r_draw_2,project/training_data/training_masks/augmented_cards/aug_11495.png
aug_11496,b_draw_2,project/training_data/training_masks/augmented_cards/aug_11496.png
aug_11497,g_draw_2,project/training_data/training_masks/augmented_cards/aug_11497.png
aug_11498,y_0,project/training_data/training_masks/augmented_cards/aug_11498.png
aug_11499,r_0,project/training_data/training_masks/augmented_cards/aug_11499.png
aug_11500,b_0,project/training_data/training_masks/augmented_cards/aug_11500.png
aug_11501,g_0,project/training_data/training_masks/augmented_cards/aug_11501.png
aug_11502,y_3,project/training_data/training_masks/augmented_cards/aug_11502.png
aug_11503,r_3,project/training_data/training_masks/augmented_cards/aug_11503.png
aug_11504,b_3,project/training_data/training_masks/augmented_cards/aug_11504.png
aug_11505,g_3,project/training_data/training_masks/augmented_cards/aug_11505.png
aug_11506,y_2,project/training_data/training_masks/augmented_cards/aug_11506.png
aug_11507,r_2,project/training_data/training_masks/augmented_cards/aug_11507.png
aug_11508,b_2,project/training_data/training_masks/augmented_cards/aug_11508.png
aug_11509,g_2,project/training_data/training_masks/augmented_cards/aug_11509.png
aug_11510,y_1,project/training_data/training_masks/augmented_cards/aug_11510.png
aug_11511,r_1,project/training_data/training_masks/augmented_cards/aug_11511.png
aug_11512,b_1,project/training_data/training_masks/augmented_cards/aug_11512.png
aug_11513,g_1,project/training_data/training_masks/augmented_cards/aug_11513.png
aug_11514,y_6,project/training_data/training_masks/augmented_cards/aug_11514.png
aug_11515,r_6,project/training_data/training_masks/augmented_cards/aug_11515.png
aug_11516,b_6,project/training_data/training_masks/augmented_cards/aug_11516.png
